# x		log(rho_ddm)		log(rho_CFT)
-1.109020e+01	3.433215e+00	8.330552e+00
-1.109030e+01	3.433515e+00	8.330952e+00
-1.109040e+01	3.433815e+00	8.331352e+00
-1.109050e+01	3.434115e+00	8.331752e+00
-1.109060e+01	3.434415e+00	8.332152e+00
-1.109070e+01	3.434715e+00	8.332552e+00
-1.109080e+01	3.435015e+00	8.332952e+00
-1.109090e+01	3.435315e+00	8.333352e+00
-1.109100e+01	3.435615e+00	8.333752e+00
-1.109110e+01	3.435915e+00	8.334152e+00
-1.109120e+01	3.436215e+00	8.334552e+00
-1.109130e+01	3.436515e+00	8.334952e+00
-1.109140e+01	3.436815e+00	8.335352e+00
-1.109150e+01	3.437115e+00	8.335752e+00
-1.109160e+01	3.437415e+00	8.336152e+00
-1.109170e+01	3.437715e+00	8.336552e+00
-1.109180e+01	3.438015e+00	8.336952e+00
-1.109190e+01	3.438315e+00	8.337352e+00
-1.109200e+01	3.438615e+00	8.337752e+00
-1.109210e+01	3.438915e+00	8.338152e+00
-1.109220e+01	3.439215e+00	8.338552e+00
-1.109230e+01	3.439515e+00	8.338952e+00
-1.109240e+01	3.439815e+00	8.339352e+00
-1.109250e+01	3.440115e+00	8.339752e+00
-1.109260e+01	3.440415e+00	8.340152e+00
-1.109270e+01	3.440715e+00	8.340552e+00
-1.109280e+01	3.441015e+00	8.340952e+00
-1.109290e+01	3.441315e+00	8.341352e+00
-1.109300e+01	3.441615e+00	8.341752e+00
-1.109310e+01	3.441915e+00	8.342152e+00
-1.109320e+01	3.442215e+00	8.342552e+00
-1.109330e+01	3.442515e+00	8.342952e+00
-1.109340e+01	3.442815e+00	8.343352e+00
-1.109350e+01	3.443115e+00	8.343752e+00
-1.109360e+01	3.443415e+00	8.344152e+00
-1.109370e+01	3.443715e+00	8.344552e+00
-1.109380e+01	3.444015e+00	8.344952e+00
-1.109390e+01	3.444315e+00	8.345352e+00
-1.109400e+01	3.444615e+00	8.345752e+00
-1.109410e+01	3.444915e+00	8.346152e+00
-1.109420e+01	3.445215e+00	8.346552e+00
-1.109430e+01	3.445515e+00	8.346952e+00
-1.109440e+01	3.445815e+00	8.347352e+00
-1.109450e+01	3.446115e+00	8.347752e+00
-1.109460e+01	3.446415e+00	8.348152e+00
-1.109470e+01	3.446715e+00	8.348552e+00
-1.109480e+01	3.447015e+00	8.348952e+00
-1.109490e+01	3.447315e+00	8.349352e+00
-1.109500e+01	3.447615e+00	8.349752e+00
-1.109510e+01	3.447915e+00	8.350152e+00
-1.109520e+01	3.448215e+00	8.350552e+00
-1.109530e+01	3.448515e+00	8.350952e+00
-1.109540e+01	3.448815e+00	8.351352e+00
-1.109550e+01	3.449115e+00	8.351752e+00
-1.109560e+01	3.449415e+00	8.352152e+00
-1.109570e+01	3.449715e+00	8.352552e+00
-1.109580e+01	3.450015e+00	8.352952e+00
-1.109590e+01	3.450315e+00	8.353352e+00
-1.109600e+01	3.450615e+00	8.353752e+00
-1.109610e+01	3.450915e+00	8.354152e+00
-1.109620e+01	3.451215e+00	8.354552e+00
-1.109630e+01	3.451515e+00	8.354952e+00
